features.hero_position,features.pot_bb,features.to_call_bb,features.effective_stack_bb,features.can_check,features.can_call,features.can_raise,features.players_active,features.equity_win,features.call_max_bb,features.call_margin_bb
BB,27.0,0.0,100.0,0.0,0.0,0.0,4.0,0.585417,38.1256805030597,38.1256805030597
CO,145.5,31.0,100.0,0.0,1.0,0.0,3.0,0.5,145.5,114.5
SB,171.0,23.0,100.0,0.0,1.0,0.0,5.0,0.283333,67.6045401839348,44.6045401839348
BB,31.0,21.0,100.0,0.0,1.0,1.0,2.0,0.404167,21.028001134546088,0.02800113454608777
CO,61.0,0.0,100.0,0.0,0.0,1.0,4.0,0.2875,24.61403508771929,24.61403508771929
BB,163.0,0.0,100.0,0.0,0.0,0.0,4.0,0.308333,72.66253703010264,72.66253703010264
CO,104.6,2.3,100.0,0.0,1.0,0.0,3.0,0.408333,72.18863279513646,69.88863279513646
BB,103.5,2.0,100.0,0.0,1.0,0.0,3.0,0.497222,102.35626260496682,100.35626260496682
CO,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.595833,2.211337145288952,2.211337145288952
HJ,106.0,2.0,100.0,0.0,1.0,0.0,4.0,0.5375,123.18918918918916,121.18918918918916
BB,11.0,0.0,100.0,0.0,0.0,1.0,3.0,0.458333,9.307679810658575,9.307679810658575
BTN,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.729167,9.423092828421945,7.423092828421945
BB,160.5,34.0,100.0,0.0,1.0,0.0,4.0,0.585417,226.6359896570771,192.6359896570771
BTN,157.5,23.0,100.0,0.0,1.0,0.0,5.0,0.508333,162.83876587202317,139.83876587202317
BB,110.0,6.5,100.0,0.0,1.0,0.0,4.0,0.21875,30.8,24.3
BTN,5.5,0.0,100.0,0.0,0.0,0.0,3.0,0.313889,2.5161956301531383,2.5161956301531383
BTN,148.5,25.0,100.0,0.0,1.0,0.0,5.0,0.414167,104.98520824193923,79.98520824193923
UTG,114.5,9.5,100.0,0.0,1.0,0.0,4.0,0.545833,137.60990670832535,128.10990670832535
UTG,147.0,29.0,100.0,0.0,1.0,0.0,4.0,0.335417,74.19133351289456,45.19133351289456
SB,134.0,15.0,100.0,0.0,1.0,0.0,5.0,0.601667,202.4019551480796,187.4019551480796
SB,103.5,2.0,100.0,0.0,1.0,0.0,3.0,0.316667,47.96348851877489,45.96348851877489
BB,136.0,16.0,100.0,0.0,1.0,0.0,5.0,0.4,90.66666666666669,74.66666666666669
BTN,10.0,0.0,100.0,0.0,0.0,0.0,3.0,0.320833,4.723919153904709,4.723919153904709
UTG,133.0,15.0,100.0,0.0,1.0,0.0,4.0,0.583333,186.19974464020427,171.19974464020427
BB,110.8,7.5,100.0,0.0,1.0,0.0,4.0,0.53125,125.57333333333332,118.07333333333332
BB,185.0,34.0,100.0,0.0,1.0,0.0,5.0,0.185,41.99386503067485,7.993865030674847
HJ,3.5,0.0,100.0,0.0,0.0,0.0,2.0,0.675,7.269230769230771,7.269230769230771
BTN,117.3,7.5,100.0,0.0,1.0,0.0,4.0,0.2125,31.652380952380952,24.152380952380952
BB,130.0,14.0,100.0,0.0,1.0,0.0,4.0,0.416667,92.8572702041544,78.8572702041544
BB,29.5,0.0,100.0,0.0,0.0,1.0,4.0,0.279861,11.464313833857076,11.464313833857076
SB,1.5,1.0,100.0,0.0,1.0,0.0,1.0,0.591667,2.173472386508071,1.1734723865080712
BB,27.5,0.0,100.0,0.0,0.0,0.0,4.0,0.30625,12.13963963963964,12.13963963963964
CO,19.1,14.0,100.0,0.0,1.0,0.0,3.0,0.695833,43.6944517321077,29.6944517321077
BTN,103.5,2.0,100.0,0.0,1.0,0.0,3.0,0.3875,65.4795918367347,63.4795918367347
UTG,15.0,11.0,100.0,0.0,1.0,0.0,3.0,0.433333,11.47057266436902,0.4705726643690191
SB,134.0,15.0,100.0,0.0,1.0,0.0,5.0,0.516667,143.24157051142794,128.24157051142794
BB,105.0,2.0,100.0,0.0,1.0,0.0,4.0,0.2875,42.368421052631575,40.368421052631575
SB,139.0,13.0,100.0,0.0,1.0,0.0,4.0,0.45,113.72727272727272,100.72727272727272
SB,87.0,0.0,100.0,0.0,0.0,1.0,5.0,0.258333,30.303318065924454,30.303318065924454
BB,116.5,14.0,100.0,0.0,1.0,0.0,3.0,0.441667,92.1568409891588,78.1568409891588
SB,126.0,12.5,100.0,0.0,1.0,0.0,3.0,0.7625,404.5263157894736,392.0263157894736
CO,110.0,6.5,100.0,0.0,1.0,0.0,3.0,0.666667,220.00033000033,213.50033000033
BTN,46.5,0.0,100.0,0.0,0.0,0.0,4.0,0.3875,29.418367346938776,29.418367346938776
BTN,110.3,7.5,100.0,0.0,1.0,0.0,3.0,0.427778,82.45735641062383,74.95735641062383
BB,122.0,16.0,100.0,0.0,1.0,0.0,5.0,0.35,65.69230769230768,49.69230769230768
HJ,116.0,6.5,100.0,0.0,1.0,0.0,4.0,0.419444,83.80845947677743,77.30845947677743
BTN,5.5,0.0,100.0,0.0,0.0,0.0,3.0,0.416667,3.9285768163296098,3.9285768163296098
CO,38.8,0.0,100.0,0.0,0.0,1.0,3.0,0.45,31.745454545454542,31.745454545454542
BB,4.0,3.0,100.0,0.0,1.0,0.0,2.0,0.6,5.999999999999999,2.999999999999999
BB,131.0,14.5,100.0,0.0,1.0,0.0,4.0,0.354167,71.83881436842032,57.338814368420316
HJ,109.5,6.5,100.0,0.0,1.0,0.0,3.0,0.6125,173.08064516129036,166.58064516129036
BTN,61.4,0.0,100.0,0.0,0.0,1.0,3.0,0.4125,43.110638297872335,43.110638297872335
UTG,109.0,6.5,100.0,0.0,1.0,0.0,3.0,0.556944,137.0185619876494,130.5185619876494
SB,113.0,0.0,100.0,0.0,0.0,0.0,3.0,0.494444,110.51628701864875,110.51628701864875
BB,110.0,6.5,100.0,0.0,1.0,0.0,4.0,0.2,27.5,21.0
UTG,107.0,2.0,100.0,0.0,1.0,0.0,4.0,0.202083,27.099160689645664,25.099160689645664
BTN,29.0,20.0,100.0,0.0,1.0,1.0,2.0,0.75,87.0,67.0
SB,125.5,18.0,100.0,0.0,1.0,0.0,3.0,0.7125,311.0217391304348,293.0217391304348
BB,4.0,3.0,100.0,0.0,1.0,0.0,2.0,0.641667,7.162801081675425,4.162801081675425
BB,150.0,16.0,100.0,0.0,1.0,0.0,5.0,0.483333,140.3223933403914,124.32239334039139
SB,128.0,13.0,100.0,0.0,1.0,0.0,4.0,0.5375,148.75675675675674,135.75675675675674
BB,151.2,31.2,100.0,0.0,1.0,0.0,5.0,0.504167,153.74138147319763,122.54138147319763
BTN,3.8,2.3,100.0,0.0,1.0,0.0,2.0,0.633333,6.563626942157326,4.263626942157326
BB,144.0,28.0,100.0,0.0,1.0,0.0,4.0,0.602083,217.884513604596,189.884513604596
UTG,142.5,28.0,100.0,0.0,1.0,0.0,3.0,0.463889,123.30316389702875,95.30316389702875
BB,18.0,0.0,100.0,0.0,0.0,1.0,4.0,0.310417,8.102731650867263,8.102731650867263
BB,116.0,13.5,100.0,0.0,1.0,0.0,3.0,0.665278,230.5562466763464,217.0562466763464
SB,123.0,11.5,100.0,0.0,1.0,0.0,3.0,0.654167,232.66299341011415,221.16299341011415
BB,11.0,0.0,100.0,0.0,0.0,1.0,3.0,0.354167,6.032266855363539,6.032266855363539
HJ,115.5,6.5,100.0,0.0,1.0,0.0,4.0,0.269444,42.59876313383232,36.09876313383232
SB,7.5,0.0,100.0,0.0,0.0,0.0,4.0,0.18125,1.6603053435114503,1.6603053435114503
SB,147.0,15.0,100.0,0.0,1.0,0.0,5.0,0.511667,154.02409626218173,139.02409626218173
BB,5.5,0.0,100.0,0.0,0.0,0.0,3.0,0.219444,1.546259333090771,1.546259333090771
BB,134.0,15.0,100.0,0.0,1.0,0.0,5.0,0.416667,95.71441697966684,80.71441697966684
UTG,29.5,0.0,100.0,0.0,0.0,1.0,3.0,0.479167,27.1400362496232,27.1400362496232
BTN,153.0,0.0,100.0,0.0,0.0,0.0,5.0,0.266667,55.63645847111748,55.63645847111748
CO,142.0,14.0,100.0,0.0,1.0,0.0,4.0,0.454167,118.15283062768285,104.15283062768285
BB,122.0,11.0,100.0,0.0,1.0,0.0,3.0,0.519444,131.87259757447623,120.87259757447623
CO,3.5,0.0,100.0,0.0,0.0,0.0,2.0,0.35,1.8846153846153844,1.8846153846153844
BB,119.0,15.0,100.0,0.0,1.0,0.0,4.0,0.658333,229.29234312942123,214.29234312942123
BB,105.0,2.0,100.0,0.0,1.0,0.0,4.0,0.313194,47.88159975305981,45.88159975305981
CO,122.6,13.1,100.0,0.0,1.0,0.0,4.0,0.264583,44.108139735687374,31.008139735687372
CO,134.5,31.0,100.0,0.0,1.0,0.0,3.0,0.666667,269.00040350040354,238.00040350040354
SB,10.0,0.0,100.0,0.0,0.0,1.0,3.0,0.35,5.384615384615384,5.384615384615384
BB,118.5,14.0,100.0,0.0,1.0,0.0,4.0,0.427083,88.33624329527663,74.33624329527663
BB,6.1,0.0,100.0,0.0,0.0,0.0,3.0,0.35,3.284615384615384,3.284615384615384
UTG,147.0,15.0,100.0,0.0,1.0,0.0,5.0,0.364167,84.19278175244129,69.19278175244129
CO,121.0,13.0,100.0,0.0,1.0,0.0,3.0,0.422222,88.42299637577062,75.42299637577062
BTN,140.0,0.0,100.0,0.0,0.0,0.0,4.0,0.4,93.33333333333334,93.33333333333334
UTG,110.0,6.5,100.0,0.0,1.0,0.0,3.0,0.423611,80.84333670489895,74.34333670489895
CO,51.0,29.0,100.0,0.0,1.0,1.0,3.0,0.666667,102.000153000153,73.000153000153
CO,3.5,0.0,100.0,0.0,0.0,0.0,2.0,0.5625,4.5,4.5
UTG,129.5,20.0,100.0,0.0,1.0,0.0,4.0,0.6125,204.69354838709685,184.69354838709685
BTN,31.8,21.0,100.0,0.0,1.0,1.0,3.0,0.416667,22.714316865323926,1.7143168653239265
BTN,147.0,15.0,100.0,0.0,1.0,0.0,5.0,0.208333,38.68413234352322,23.684132343523217
CO,3.5,0.0,100.0,0.0,0.0,0.0,2.0,0.55,4.277777777777779,4.277777777777779
CO,16.3,13.5,100.0,0.0,1.0,0.0,2.0,0.591667,23.618399933387703,10.118399933387703
BB,5.5,0.0,100.0,0.0,0.0,0.0,3.0,0.8,22.000000000000007,22.000000000000007
CO,149.0,0.0,100.0,0.0,0.0,0.0,5.0,0.285,59.39160839160838,59.39160839160838
BTN,38.0,24.0,100.0,0.0,1.0,1.0,4.0,0.6,57.0,33.0
HJ,104.5,2.0,100.0,0.0,1.0,0.0,3.0,0.3625,59.42156862745099,57.42156862745099
BB,10.0,0.0,100.0,0.0,0.0,1.0,3.0,0.513889,10.571433273470465,10.571433273470465
BB,110.0,6.5,100.0,0.0,1.0,0.0,4.0,0.322917,52.46161844264293,45.96161844264293
BB,130.3,14.0,100.0,0.0,1.0,0.0,4.0,0.53125,147.67333333333335,133.67333333333335
BTN,5.5,0.0,100.0,0.0,0.0,0.0,3.0,0.636111,9.614499201679632,9.614499201679632
BB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.616667,5.630442722124106,3.630442722124106
BB,110.5,7.5,100.0,0.0,1.0,0.0,4.0,0.63125,189.16101694915253,181.66101694915253
UTG,131.0,27.0,100.0,0.0,1.0,0.0,4.0,0.504167,133.20185828696358,106.20185828696358
SB,144.3,21.0,100.0,0.0,1.0,0.0,4.0,0.621528,236.9699486355661,215.9699486355661
BB,49.1,29.1,100.0,0.0,1.0,1.0,3.0,0.470833,43.68734312608308,14.587343126083077
BB,107.0,2.0,100.0,0.0,1.0,0.0,5.0,0.295833,44.952590791673,42.952590791673
BTN,50.5,0.0,100.0,0.0,0.0,1.0,3.0,0.419444,36.48557934118328,36.48557934118328
SB,121.0,21.0,100.0,0.0,1.0,0.0,2.0,0.620833,198.12059857529792,177.12059857529792
SB,117.0,13.0,100.0,0.0,1.0,0.0,4.0,0.5125,122.99999999999996,109.99999999999996
BB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.629167,5.938210730975939,3.938210730975939
BB,130.5,9.5,100.0,0.0,1.0,0.0,5.0,0.516667,139.50018620702497,130.00018620702497
SB,138.9,24.9,100.0,0.0,1.0,0.0,3.0,0.7125,344.2304347826087,319.33043478260873
BB,105.5,2.0,100.0,0.0,1.0,0.0,4.0,0.2125,28.46825396825397,26.46825396825397
BB,103.5,2.5,100.0,0.0,1.0,0.0,3.0,0.416667,73.92867281638446,71.42867281638446
SB,111.0,10.0,100.0,0.0,1.0,0.0,2.0,0.766667,364.7149653070933,354.7149653070933
BB,148.5,25.0,100.0,0.0,1.0,0.0,6.0,0.2625,52.85593220338984,27.85593220338984
SB,115.0,12.0,100.0,0.0,1.0,0.0,3.0,0.7125,285.0,273.0
BTN,61.7,0.0,100.0,0.0,0.0,1.0,5.0,0.280833,24.093702992489924,24.093702992489924
HJ,26.5,0.0,100.0,0.0,0.0,1.0,3.0,0.445833,21.319520108559328,21.319520108559328
BB,185.0,34.0,100.0,0.0,1.0,0.0,5.0,0.4,123.33333333333334,89.33333333333334
BB,134.0,15.0,100.0,0.0,1.0,0.0,5.0,0.271111,49.84143539002509,34.84143539002509
SB,1.5,1.0,100.0,0.0,1.0,0.0,1.0,0.604167,2.289476875348948,1.289476875348948
HJ,136.0,16.0,100.0,0.0,1.0,0.0,5.0,0.601667,205.42287985178223,189.42287985178223
SB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.558333,4.424522321115228,2.4245223211152283
BB,49.5,0.0,100.0,0.0,0.0,1.0,5.0,0.26,17.391891891891895,17.391891891891895
UTG,105.5,2.0,100.0,0.0,1.0,0.0,3.0,0.455556,88.27566838830073,86.27566838830073
BB,180.4,31.2,100.0,0.0,1.0,0.0,5.0,0.293056,74.78287162773854,43.58287162773854
BB,4.0,3.0,100.0,0.0,1.0,0.0,2.0,0.55,4.88888888888889,1.8888888888888902
BTN,38.3,24.3,100.0,0.0,1.0,1.0,4.0,0.491667,37.044311701188,12.744311701188
BB,159.0,35.0,100.0,0.0,1.0,0.0,4.0,0.658333,306.3653996435125,271.3653996435125
BB,109.5,6.5,100.0,0.0,1.0,0.0,4.0,0.4,73.00000000000001,66.50000000000001
BTN,47.9,25.8,100.0,0.0,1.0,1.0,4.0,0.370833,28.23240999607417,2.4324099960741705
BB,101.5,1.0,100.0,0.0,1.0,0.0,2.0,0.816667,452.13737024976416,451.13737024976416
SB,15.0,0.0,100.0,0.0,0.0,0.0,3.0,0.438889,11.732678560926448,11.732678560926448
UTG,108.0,2.0,100.0,0.0,1.0,0.0,5.0,0.4,72.00000000000001,70.00000000000001
BTN,129.0,9.5,100.0,0.0,1.0,0.0,4.0,0.533333,147.42837397973284,137.92837397973284
BB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.520833,3.804342744805047,1.804342744805047
HJ,108.0,6.5,100.0,0.0,1.0,0.0,2.0,0.808333,455.4772809090766,448.9772809090766
BB,118.5,14.5,100.0,0.0,1.0,0.0,4.0,0.3125,53.86363636363637,39.36363636363637
BTN,140.0,24.0,100.0,0.0,1.0,0.0,4.0,0.602083,211.83216600446832,187.83216600446832
BB,142.5,26.0,100.0,0.0,1.0,0.0,4.0,0.621528,234.01398254032,208.01398254032
HJ,40.1,0.0,100.0,0.0,0.0,1.0,4.0,0.333333,20.04996992501504,20.04996992501504
UTG,105.0,2.0,100.0,0.0,1.0,0.0,3.0,0.5,105.0,103.0
UTG,128.5,25.0,100.0,0.0,1.0,0.0,3.0,0.519444,138.89859662557538,113.89859662557538
BB,36.5,23.0,100.0,0.0,1.0,1.0,3.0,0.308333,16.27105890551378,-6.7289410944862205
BB,130.5,14.0,100.0,0.0,1.0,0.0,4.0,0.5375,151.66216216216216,137.66216216216216
SB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.604167,5.342112709147544,3.3421127091475444
SB,143.0,21.0,100.0,0.0,1.0,0.0,3.0,0.433333,109.35279273365131,88.35279273365131
BB,119.5,15.0,100.0,0.0,1.0,0.0,4.0,0.466667,104.56264003915,89.56264003915
BTN,181.8,24.1,100.0,0.0,1.0,0.0,5.0,0.295833,76.3773925787491,52.277392578749094
SB,163.0,25.0,100.0,0.0,1.0,0.0,4.0,0.6125,257.6451612903226,232.64516129032262
UTG,160.0,0.0,100.0,0.0,0.0,0.0,4.0,0.448611,130.1762639443297,130.1762639443297
BB,133.0,22.0,100.0,0.0,1.0,0.0,3.0,0.708333,322.99947885773844,300.99947885773844
SB,118.0,0.0,100.0,0.0,0.0,0.0,2.0,0.6875,259.6,259.6
SB,115.8,12.5,100.0,0.0,1.0,0.0,3.0,0.7125,286.98260869565223,274.48260869565223
BB,127.0,27.0,100.0,0.0,1.0,0.0,2.0,0.729167,341.9236540598819,314.9236540598819
BB,7.899999999999999,0.0,100.0,0.0,0.0,0.0,4.0,0.621528,12.97340675135809,12.97340675135809
BB,150.0,16.0,100.0,0.0,1.0,0.0,5.0,0.416667,107.14300408171664,91.14300408171664
BTN,36.0,0.0,100.0,0.0,0.0,0.0,5.0,0.168333,7.2865557969716255,7.2865557969716255
SB,35.3,0.0,100.0,0.0,0.0,0.0,3.0,0.504167,35.893325171983314,35.893325171983314
BB,128.5,24.0,100.0,0.0,1.0,0.0,4.0,0.283333,50.80224218500364,26.802242185003642
CO,3.5,0.0,100.0,0.0,0.0,0.0,2.0,0.854167,20.50005485726825,20.50005485726825
SB,133.0,15.0,100.0,0.0,1.0,0.0,4.0,0.533333,151.9997964287168,136.9997964287168
SB,140.0,25.0,100.0,0.0,1.0,0.0,4.0,0.445833,112.63142698861532,87.63142698861532
CO,128.5,0.0,100.0,0.0,0.0,0.0,3.0,0.704167,305.8666866103511,305.8666866103511
BTN,125.5,23.0,100.0,0.0,1.0,0.0,3.0,0.666667,251.0003765003765,228.0003765003765
SB,166.5,27.0,100.0,0.0,1.0,0.0,4.0,0.33125,82.47196261682242,55.471962616822424
SB,116.0,13.0,100.0,0.0,1.0,0.0,3.0,0.455556,97.06139841746813,84.06139841746813
BB,122.0,11.0,100.0,0.0,1.0,0.0,3.0,0.466667,106.75014296883934,95.75014296883934
BB,128.5,14.0,100.0,0.0,1.0,0.0,3.0,0.4,85.66666666666669,71.66666666666669
BTN,15.5,12.0,100.0,0.0,1.0,1.0,2.0,0.675,32.1923076923077,20.1923076923077
CO,53.2,0.0,100.0,0.0,0.0,0.0,5.0,0.125,7.6,7.6
HJ,49.0,0.0,100.0,0.0,0.0,1.0,4.0,0.266667,17.81821219009645,17.81821219009645
BB,3.8,2.3,100.0,0.0,1.0,0.0,2.0,0.729167,10.230786499429538,7.930786499429538
BB,176.0,31.0,100.0,0.0,1.0,0.0,4.0,0.416667,125.71445812254753,94.71445812254753
BTN,66.5,0.0,100.0,0.0,0.0,1.0,3.0,0.658333,128.1339564546766,128.1339564546766
SB,125.0,12.0,100.0,0.0,1.0,0.0,3.0,0.433333,95.5881055364085,83.5881055364085
BTN,110.8,7.5,100.0,0.0,1.0,0.0,3.0,0.5375,128.76756756756754,121.26756756756754
SB,147.0,15.0,100.0,0.0,1.0,0.0,5.0,0.475,133.0,118.0
BB,3.8,2.3,100.0,0.0,1.0,0.0,2.0,0.675,7.892307692307694,5.592307692307694
BB,118.6,14.0,100.0,0.0,1.0,0.0,4.0,0.427083,88.41078864826841,74.41078864826841
CO,118.0,0.0,100.0,0.0,0.0,0.0,4.0,0.236111,36.47270480397021,36.47270480397021
BB,158.0,30.0,100.0,0.0,1.0,0.0,4.0,0.504167,160.65567640717745,130.65567640717745
CO,122.0,11.0,100.0,0.0,1.0,0.0,3.0,0.5,122.0,111.0
CO,142.0,14.0,100.0,0.0,1.0,0.0,4.0,0.35625,78.58252427184465,64.58252427184465
BB,122.6,13.1,100.0,0.0,1.0,0.0,5.0,0.133333,18.861484053275365,5.761484053275366
HJ,22.0,15.0,100.0,0.0,1.0,1.0,4.0,0.454167,18.305368125415647,3.3053681254156473
BB,1.0,0.0,100.0,1.0,0.0,0.0,2.0,0.45,0.8181818181818181,0.8181818181818181
SB,127.0,13.0,100.0,0.0,1.0,0.0,3.0,0.4625,109.27906976744188,96.27906976744188
BB,7.0,0.0,100.0,0.0,0.0,0.0,4.0,0.585417,9.88443568597844,9.88443568597844
SB,147.0,15.0,100.0,0.0,1.0,0.0,5.0,0.570833,195.52400580659744,180.52400580659744
BB,10.0,0.0,100.0,0.0,0.0,1.0,3.0,0.405556,6.822442484069147,6.822442484069147
BB,107.0,2.0,100.0,0.0,1.0,0.0,5.0,0.181944,23.797891586884028,21.797891586884028
BB,7.0,0.0,100.0,0.0,0.0,0.0,4.0,0.53125,7.933333333333334,7.933333333333334
SB,41.8,26.0,100.0,0.0,1.0,1.0,3.0,0.6125,66.07096774193549,40.07096774193549
BTN,110.3,7.5,100.0,0.0,1.0,0.0,3.0,0.695833,252.32973958384704,244.82973958384704
UTG,17.0,12.0,100.0,0.0,1.0,1.0,3.0,0.475,15.38095238095238,3.3809523809523796
BB,11.0,0.0,100.0,0.0,0.0,1.0,3.0,0.2875,4.438596491228069,4.438596491228069
BB,138.0,9.5,100.0,0.0,1.0,0.0,5.0,0.570833,183.5531483082344,174.0531483082344
BB,18.1,12.5,100.0,0.0,1.0,1.0,4.0,0.504167,18.40422622132856,5.90422622132856
CO,109.5,6.5,100.0,0.0,1.0,0.0,3.0,0.591667,158.66348421508917,152.16348421508917
CO,40.0,0.0,100.0,0.0,0.0,0.0,3.0,0.272222,14.96181527883503,14.96181527883503
CO,58.5,0.0,100.0,0.0,0.0,0.0,4.0,0.491667,56.5820426767493,56.5820426767493
BB,7.899999999999999,0.0,100.0,0.0,0.0,0.0,4.0,0.339583,4.062139072737375,4.062139072737375
SB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.7375,9.833333333333336,7.833333333333336
SB,5.5,0.0,100.0,0.0,0.0,0.0,3.0,0.4375,4.277777777777778,4.277777777777778
UTG,13.0,10.0,100.0,0.0,1.0,1.0,2.0,0.8125,56.333333333333336,46.333333333333336
BB,170.0,28.0,100.0,0.0,1.0,0.0,4.0,0.30625,75.04504504504506,47.04504504504506
HJ,147.0,15.0,100.0,0.0,1.0,0.0,5.0,0.55,179.6666666666667,164.6666666666667
CO,122.0,11.0,100.0,0.0,1.0,0.0,3.0,0.586111,172.76502153959157,161.76502153959157
BB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.625,5.833333333333333,3.833333333333333
BB,4.0,3.0,100.0,0.0,1.0,0.0,2.0,0.558333,5.056596938417404,2.056596938417404
BB,147.3,31.0,100.0,0.0,1.0,0.0,4.0,0.514583,156.15043539884266,125.15043539884266
BTN,5.5,0.0,100.0,0.0,0.0,0.0,3.0,0.261111,1.9436079032168565,1.9436079032168565
BB,107.0,2.0,100.0,0.0,1.0,0.0,5.0,0.279167,41.439375000867045,39.439375000867045
BB,7.899999999999999,0.0,100.0,0.0,0.0,0.0,4.0,0.260417,2.78169495513012,2.78169495513012
BB,103.5,2.0,100.0,0.0,1.0,0.0,3.0,0.481944,96.28535139058324,94.28535139058324
CO,132.0,0.0,100.0,0.0,0.0,0.0,4.0,0.329167,64.77028410945793,64.77028410945793
BB,3.5,2.0,100.0,0.0,1.0,0.0,2.0,0.579167,4.816838270762987,2.816838270762987
CO,137.6,0.0,100.0,0.0,0.0,0.0,5.0,0.261111,48.62553590593444,48.62553590593444
BTN,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.508333,1.5508453892573637,1.5508453892573637
BTN,10.0,0.0,100.0,0.0,0.0,0.0,3.0,0.708333,24.2856751020856,24.2856751020856
CO,101.5,1.0,100.0,0.0,1.0,0.0,2.0,0.808333,428.0642964099192,427.0642964099192
SB,94.0,0.0,100.0,0.0,0.0,1.0,4.0,0.635417,163.82880715776656,163.82880715776656
CO,15.0,0.0,100.0,0.0,0.0,0.0,3.0,0.475,13.571428571428571,13.571428571428571
SB,112.0,11.0,100.0,0.0,1.0,0.0,2.0,0.829167,543.6110353386055,532.6110353386055
HJ,1.5,0.0,100.0,0.0,0.0,0.0,1.0,0.508333,1.5508453892573637,1.5508453892573637
BTN,129.0,21.0,100.0,0.0,1.0,0.0,3.0,0.704167,307.0568293598077,286.0568293598077
BB,128.5,14.0,100.0,0.0,1.0,0.0,3.0,0.5125,135.08974358974356,121.08974358974356
BB,103.3,2.3,100.0,0.0,1.0,0.0,3.0,0.402778,69.66750622046744,67.36750622046745
BTN,3.8,2.3,100.0,0.0,1.0,0.0,2.0,0.641667,6.804661027591653,4.504661027591653
CO,32.0,0.0,100.0,0.0,0.0,0.0,4.0,0.373611,19.086465439207903,19.086465439207903
SB,5.5,0.0,100.0,0.0,0.0,0.0,3.0,0.365278,3.16521091123358,3.16521091123358
BB,122.0,11.0,100.0,0.0,1.0,0.0,3.0,0.451389,100.37979187438825,89.37979187438825
HJ,142.0,28.0,100.0,0.0,1.0,0.0,3.0,0.4375,110.44444444444444,82.44444444444444
BB,158.0,24.0,100.0,0.0,1.0,0.0,4.0,0.602083,239.0677302050428,215.0677302050428
BB,113.5,11.0,100.0,0.0,1.0,0.0,3.0,0.456944,95.50238649421055,84.50238649421055
BB,4.0,2.5,100.0,0.0,1.0,0.0,2.0,0.483333,3.741930489077104,1.2419304890771041
UTG,28.0,0.0,100.0,0.0,0.0,1.0,4.0,0.4,18.666666666666668,18.666666666666668
SB,45.0,0.0,100.0,0.0,0.0,0.0,4.0,0.391667,28.972643272681243,28.972643272681243
BB,122.8,20.0,100.0,0.0,1.0,0.0,3.0,0.645833,223.929085431449,203.929085431449
BB,124.0,14.0,100.0,0.0,1.0,0.0,5.0,0.244444,40.11755051908793,26.117550519087928
BB,7.5,0.0,100.0,0.0,0.0,0.0,4.0,0.258333,2.6123550056831437,2.6123550056831437
BTN,103.5,2.0,100.0,0.0,1.0,0.0,3.0,0.341667,53.71526947608581,51.71526947608581
SB,4.0,0.0,100.0,0.0,0.0,0.0,2.0,0.6875,8.8,8.8
SB,178.5,23.0,100.0,0.0,1.0,0.0,5.0,0.504167,181.50024201696945,158.50024201696945
CO,3.5,0.0,100.0,0.0,0.0,0.0,2.0,0.620833,5.730761115814403,5.730761115814403
BB,164.0,30.0,100.0,0.0,1.0,0.0,5.0,0.608333,254.72304789527843,224.72304789527843
UTG,13.0,10.0,100.0,0.0,1.0,1.0,2.0,0.570833,17.291238608746713,7.291238608746713
HJ,128.5,20.0,100.0,0.0,1.0,0.0,4.0,0.604167,196.13185232155985,176.13185232155985
SB,130.0,20.0,100.0,0.0,1.0,0.0,3.0,0.505556,132.9215846486154,112.92158464861541
SB,1.5,1.0,100.0,0.0,1.0,0.0,1.0,0.483333,1.403223933403914,0.40322393340391405
SB,42.0,25.0,100.0,0.0,1.0,1.0,4.0,0.260417,14.788757989299375,-10.211242010700625
BB,144.5,28.0,100.0,0.0,1.0,0.0,4.0,0.53125,163.76666666666668,135.76666666666668
SB,140.0,25.0,100.0,0.0,1.0,0.0,4.0,0.63125,239.66101694915253,214.66101694915253
BTN,103.5,2.5,100.0,0.0,1.0,0.0,2.0,0.583333,144.89980128015898,142.39980128015898
BTN,62.0,0.0,100.0,0.0,0.0,0.0,5.0,0.2725,23.2233676975945,23.2233676975945
SB,124.0,14.0,100.0,0.0,1.0,0.0,5.0,0.219444,34.86111950968284,20.861119509682837
SB,149.0,23.0,100.0,0.0,1.0,0.0,4.0,0.602083,225.44994810475555,202.44994810475555
BB,53.2,0.0,100.0,0.0,0.0,1.0,5.0,0.343333,27.81518730193538,27.81518730193538
UTG,22.0,15.0,100.0,0.0,1.0,1.0,4.0,0.366667,12.73686038782126,-2.2631396121787404
BB,114.5,9.5,100.0,0.0,1.0,0.0,5.0,0.608333,177.84017673176447,168.34017673176447
SB,113.0,0.0,100.0,0.0,0.0,0.0,3.0,0.558333,142.84886351029166,142.84886351029166
