source_dataset,source_row_id,hand_id,stage_group,metadata.street,split,features.to_call_bb,features.effective_stack_bb,features.players_active,features.equity_win,features.equity_win_present,features.call_max_bb,features.call_margin_bb,features.pot_certain_bb,features.pot_probable_bb,features.pot_probable_margin_bb,features.ev_certain_bb,features.ev_probable_bb,features.bet_size_bb,label_3intent
jevonmao/gtow-llama-sft-v3,train:17336,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17340,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,202.25,202.25,202.25,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17342,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17343,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17345,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,3.3,RAISE
jevonmao/gtow-llama-sft-v3,train:17346,,POSTFLOP,FLOP,train,0.0,191.7,2.0,0.0,0.0,0.0,0.0,39.9,39.9,39.9,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17348,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,202.75,202.75,202.75,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17353,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17354,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17356,,POSTFLOP,FLOP,train,0.0,193.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,4.62,RAISE
jevonmao/gtow-llama-sft-v3,train:17357,,POSTFLOP,FLOP,train,0.0,188.38,2.0,0.0,0.0,0.0,0.0,37.24,37.24,37.24,0.0,0.0,35.53,RAISE
jevonmao/gtow-llama-sft-v3,train:17358,,POSTFLOP,FLOP,validation,0.0,157.47,2.0,0.0,0.0,0.0,0.0,242.53,242.53,242.53,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17360,,POSTFLOP,FLOP,train,0.0,192.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17364,,POSTFLOP,FLOP,test,0.0,197.75,2.0,0.0,0.0,0.0,0.0,5.98,5.98,5.98,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17369,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17370,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17373,,POSTFLOP,FLOP,train,0.0,193.5,2.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17377,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17378,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17382,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17383,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17389,,POSTFLOP,FLOP,test,0.0,195.5,2.0,0.0,0.0,0.0,0.0,22.5,22.5,22.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17393,,POSTFLOP,FLOP,train,0.0,195.5,2.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17397,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17398,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,5.32,5.32,5.32,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17402,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17403,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17410,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17415,,POSTFLOP,FLOP,train,0.0,188.0,2.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,7.92,RAISE
jevonmao/gtow-llama-sft-v3,train:17421,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17422,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,6.68,6.68,6.68,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17427,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17430,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,7.31,7.31,7.31,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17436,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17437,,POSTFLOP,FLOP,validation,0.0,198.0,2.0,0.0,0.0,0.0,0.0,6.68,6.68,6.68,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17441,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17442,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,6.68,6.68,6.68,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17445,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,5.25,RAISE
jevonmao/gtow-llama-sft-v3,train:17446,,POSTFLOP,FLOP,train,0.0,191.25,2.0,0.0,0.0,0.0,0.0,22.75,22.75,22.75,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17453,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17459,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17461,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17463,,POSTFLOP,FLOP,train,0.0,197.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17464,,POSTFLOP,FLOP,test,0.0,197.0,2.0,0.0,0.0,0.0,0.0,10.02,10.02,10.02,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17466,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17471,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17476,,POSTFLOP,FLOP,validation,0.0,196.5,2.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17479,,POSTFLOP,FLOP,train,0.0,194.0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17480,,POSTFLOP,FLOP,train,0.0,194.0,2.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17483,,POSTFLOP,FLOP,train,0.0,195.5,2.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17487,,POSTFLOP,FLOP,validation,0.0,192.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,5.28,RAISE
jevonmao/gtow-llama-sft-v3,train:17488,,POSTFLOP,FLOP,train,0.0,186.72,2.0,0.0,0.0,0.0,0.0,53.2,53.2,53.2,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17492,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,1.49,RAISE
jevonmao/gtow-llama-sft-v3,train:17493,,POSTFLOP,FLOP,test,0.0,196.26,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17497,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,202.25,202.25,202.25,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17499,,POSTFLOP,FLOP,validation,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17505,,POSTFLOP,FLOP,train,0.0,191.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17510,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17515,,POSTFLOP,FLOP,train,0.0,194.0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17516,,POSTFLOP,FLOP,train,0.0,194.0,2.0,0.0,0.0,0.0,0.0,20.04,20.04,20.04,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17522,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,2.31,RAISE
jevonmao/gtow-llama-sft-v3,train:17527,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17528,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17534,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,11.25,11.25,11.25,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17537,,POSTFLOP,FLOP,test,0.0,197.75,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,5.88,RAISE
jevonmao/gtow-llama-sft-v3,train:17542,,POSTFLOP,FLOP,train,0.0,195.5,2.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17545,,POSTFLOP,FLOP,validation,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17546,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17551,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17552,,POSTFLOP,FLOP,test,0.0,196.5,2.0,0.0,0.0,0.0,0.0,9.31,9.31,9.31,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17558,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,203.5,203.5,203.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17560,,POSTFLOP,FLOP,validation,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17566,,POSTFLOP,FLOP,test,0.0,195.5,2.0,0.0,0.0,0.0,0.0,15.03,15.03,15.03,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17570,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17571,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17575,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17576,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17581,,POSTFLOP,FLOP,train,0.0,195.5,2.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17586,,POSTFLOP,FLOP,validation,0.0,194.38,2.0,0.0,0.0,0.0,0.0,18.77,18.77,18.77,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17591,,POSTFLOP,FLOP,train,0.0,158.0,2.0,0.0,0.0,0.0,0.0,84.0,84.0,84.0,0.0,0.0,28.66,RAISE
jevonmao/gtow-llama-sft-v3,train:17592,,POSTFLOP,FLOP,validation,0.0,129.34,2.0,0.0,0.0,0.0,0.0,270.66,270.66,270.66,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17594,,POSTFLOP,FLOP,validation,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17595,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17598,,POSTFLOP,FLOP,train,0.0,195.13,2.0,0.0,0.0,0.0,0.0,12.95,12.95,12.95,0.0,0.0,8.54,RAISE
jevonmao/gtow-llama-sft-v3,train:17599,,POSTFLOP,FLOP,train,0.0,186.59,2.0,0.0,0.0,0.0,0.0,32.15,32.15,32.15,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17603,,POSTFLOP,FLOP,train,0.0,191.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17609,,POSTFLOP,FLOP,test,0.0,197.25,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17613,,POSTFLOP,FLOP,test,0.0,197.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17614,,POSTFLOP,FLOP,train,0.0,197.0,2.0,0.0,0.0,0.0,0.0,10.02,10.02,10.02,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17617,,POSTFLOP,FLOP,validation,0.0,196.5,2.0,0.0,0.0,0.0,0.0,11.69,11.69,11.69,0.0,0.0,10.1,RAISE
jevonmao/gtow-llama-sft-v3,train:17621,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,7.51,7.51,7.51,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17623,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17629,,POSTFLOP,FLOP,train,0.0,195.5,2.0,0.0,0.0,0.0,0.0,204.5,204.5,204.5,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17631,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17632,,POSTFLOP,FLOP,validation,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.34,3.34,3.34,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17634,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17638,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17644,,POSTFLOP,FLOP,test,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17647,,POSTFLOP,FLOP,test,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17648,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,5.32,5.32,5.32,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17655,,POSTFLOP,FLOP,test,0.0,191.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17656,,POSTFLOP,FLOP,train,0.0,191.0,2.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17661,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,4.13,RAISE
jevonmao/gtow-llama-sft-v3,train:17664,,POSTFLOP,FLOP,validation,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17665,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17676,,POSTFLOP,FLOP,train,0.0,195.5,2.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17679,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17680,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17686,,POSTFLOP,FLOP,train,0.0,195.13,2.0,0.0,0.0,0.0,0.0,19.48,19.48,19.48,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17689,,POSTFLOP,FLOP,train,0.0,194.0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17690,,POSTFLOP,FLOP,train,0.0,194.0,2.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17698,,POSTFLOP,FLOP,train,0.0,187.0,2.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17703,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17708,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,3.38,RAISE
jevonmao/gtow-llama-sft-v3,train:17713,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17717,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,11.25,11.25,11.25,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17721,,POSTFLOP,FLOP,train,0.0,195.5,2.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,6.75,RAISE
jevonmao/gtow-llama-sft-v3,train:17722,,POSTFLOP,FLOP,train,0.0,188.75,2.0,0.0,0.0,0.0,0.0,211.25,211.25,211.25,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17727,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17728,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17730,,POSTFLOP,FLOP,test,0.0,197.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17737,,POSTFLOP,FLOP,train,0.0,196.5,2.0,0.0,0.0,0.0,0.0,203.5,203.5,203.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17740,,POSTFLOP,FLOP,test,0.0,188.0,2.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17741,,POSTFLOP,FLOP,train,0.0,188.0,2.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17743,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,202.25,202.25,202.25,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17745,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17749,,POSTFLOP,FLOP,train,0.0,195.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,3.3,RAISE
jevonmao/gtow-llama-sft-v3,train:17757,,POSTFLOP,FLOP,validation,0.0,186.0,2.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,9.24,RAISE
jevonmao/gtow-llama-sft-v3,train:17758,,POSTFLOP,FLOP,train,0.0,176.76,2.0,0.0,0.0,0.0,0.0,93.1,93.1,93.1,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17761,,POSTFLOP,FLOP,test,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17762,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,3.34,3.34,3.34,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17767,,POSTFLOP,FLOP,train,0.0,197.75,2.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17769,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17770,,POSTFLOP,FLOP,train,0.0,198.0,2.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17772,,POSTFLOP,FLOP,train,0.0,199.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17777,,POSTFLOP,FLOP,test,0.0,197.75,2.0,0.0,0.0,0.0,0.0,7.51,7.51,7.51,0.0,0.0,0.0,CALL
jevonmao/gtow-llama-sft-v3,train:17782,,POSTFLOP,FLOP,train,0.0,193.25,2.0,0.0,0.0,0.0,0.0,13.5,13.5,13.5,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17783,,POSTFLOP,FLOP,train,0.0,193.25,2.0,0.0,0.0,0.0,0.0,14.5,14.5,14.5,0.0,0.0,16.15,RAISE
jevonmao/gtow-llama-sft-v3,train:17784,,POSTFLOP,FLOP,test,0.0,177.1,2.0,0.0,0.0,0.0,0.0,75.62,75.62,75.62,0.0,0.0,0.0,NO_INVEST
jevonmao/gtow-llama-sft-v3,train:17786,,POSTFLOP,FLOP,train,0.0,197.25,2.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,1.82,RAISE
